magnitude_mean,magnitude_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,genre
-63.418625,14.937022,-232.50473,131.2295,2.6469793,18.397951,11.31556,22.92844,-10.467936,16.771238,-15.256651,15.530609,-8.389645,8.022548,-3.7816057,80.06689,36.59731,24.72854,17.37011,17.562897,15.979598,16.430767,12.782219,13.11235,11.669938,11.535188,9.964791,9.914706,0.5174866,0.44544372,0.35620302,0.4176108,0.3041127,0.27902642,0.23929931,0.385424,0.48208088,0.40864834,0.38554314,0.37594005,0.34173194,0.334873,0.2967081,0.32640558,0.23587465,0.26419106,0.20925541,0.32334903,0.356154,0.3334688,0.3157861,0.25201803,reggae
-63.384254,14.563299,-233.64264,87.52444,-22.21446,52.048756,-8.575605,24.966368,-18.236242,1.8883232,-9.132004,-0.2273273,-17.069843,-3.0311325,-9.793286,70.661896,30.41322,20.109497,18.571321,20.34957,10.138667,18.129524,10.665063,10.455718,9.235496,10.0999155,9.289502,9.304325,0.3170374,0.286721,0.38844386,0.27702895,0.23611884,0.17640872,0.2084737,0.38729286,0.30204213,0.32714185,0.264498,0.3677811,0.32475632,0.2659816,0.3703879,0.25021216,0.2918746,0.21816772,0.21648066,0.36241016,0.26166594,0.35319355,0.23985742,0.3478945,reggae
-58.94902,14.200667,-198.73213,102.408325,-9.996928,30.804916,-3.292767,20.279371,-5.631607,28.096033,-11.504986,18.203846,-7.360594,12.280452,-4.3624163,69.89133,22.849586,25.094034,17.6498,15.6935425,12.096121,12.11413,10.642807,9.615314,9.286421,8.8008585,8.84619,8.289955,0.47119835,0.40684718,0.53434336,0.45365393,0.48018047,0.32322073,0.36757484,0.3792977,0.3328551,0.38570324,0.39705673,0.49019063,0.32255647,0.26730382,0.35464725,0.3066293,0.34686285,0.259674,0.2709106,0.31503725,0.28583464,0.31816268,0.29634863,0.31493792,reggae
-57.473385,14.745644,-191.19943,96.34124,-17.65896,24.837397,-0.88966805,26.334473,-12.934258,19.63557,-9.790511,16.973425,-8.587678,11.4229355,-8.202379,72.831505,31.41956,26.010603,21.645803,19.006283,15.703598,16.974005,14.809836,11.559261,10.32331,10.648974,9.66959,9.655766,0.44586352,0.3859558,0.34825167,0.36138493,0.49279657,0.3946401,0.3657877,0.49723202,0.50115293,0.57513285,0.38949898,0.36885414,0.31240845,0.2714048,0.27689484,0.26803035,0.3104412,0.30234408,0.26543763,0.30646732,0.27706498,0.3532138,0.2558913,0.25627422,reggae
-63.26132,14.648359,-206.51552,122.598175,-0.5765897,29.354094,10.233531,28.23236,-9.929435,13.371487,-8.455471,11.285514,-7.2900777,7.0731087,-10.346017,80.2346,30.466757,29.349834,16.720413,18.067722,13.843645,15.64424,12.38595,12.14081,14.026024,11.360777,10.279055,10.7886915,0.31574893,0.3865034,0.5016388,0.38122904,0.40750974,0.38593376,0.44236583,0.31583259,0.28335005,0.30711102,0.28018498,0.34049743,0.28862613,0.28898618,0.34872302,0.27538595,0.35121018,0.3246166,0.3520705,0.26628476,0.25457296,0.29353976,0.27016237,0.328877,reggae
-66.237526,13.308383,-209.5813,105.26066,2.5705225,34.898067,15.326891,25.199398,-6.0632267,18.243076,-5.07392,8.950725,-1.0186204,8.250103,-4.027716,82.13337,36.134747,28.508842,20.096928,18.696688,13.572469,17.088203,14.695192,14.448274,11.245875,11.175046,9.512225,9.841846,0.4105662,0.33527,0.35345677,0.34618872,0.4262865,0.3285618,0.3048011,0.39049834,0.46838725,0.5934443,0.41232407,0.37108847,0.29746887,0.25198087,0.31879184,0.27171347,0.32679635,0.26853684,0.2658372,0.32748857,0.30913222,0.36326072,0.2642686,0.27980477,reggae
-58.010815,14.832142,-157.81721,109.850296,8.4653425,41.79409,5.1190066,25.75197,-12.951749,22.064222,-15.503761,14.367299,-11.917586,11.595212,-10.627037,62.197407,29.05702,22.798779,16.593042,14.195415,13.917953,13.70285,11.057383,11.178565,11.5737705,8.914884,9.245472,8.546162,0.32874796,0.3455014,0.44727015,0.41854537,0.32893935,0.41469628,0.30912876,0.32168555,0.28558078,0.3015516,0.4480739,0.35395482,0.28707793,0.28207898,0.3535403,0.33853635,0.24777237,0.34183526,0.25715518,0.31728852,0.26014334,0.25369504,0.3669423,0.29312336,reggae
-52.27199,15.659041,-76.08659,101.112076,-11.623927,46.250248,-11.212149,31.397367,-9.473125,22.47439,-16.812243,15.9744,-9.512782,11.821731,-7.846167,61.58001,17.500841,20.714485,11.674119,8.788568,8.69764,9.219973,7.4316144,7.4964747,7.870488,7.329156,7.2314296,6.8055377,0.47252926,0.48101896,0.5099742,0.38687027,0.40953523,0.36317104,0.41957578,0.2887813,0.3295962,0.37489784,0.3942307,0.60344243,0.2802573,0.2751912,0.318861,0.23970908,0.30736962,0.23953868,0.29233238,0.21827424,0.23263325,0.25852817,0.22142763,0.3473148,reggae
-58.792297,15.4307995,-154.80096,110.02115,-18.44538,36.652042,0.5233918,31.578094,-10.432262,18.818373,-7.1749744,13.144797,-5.2489367,8.900306,-6.7106624,68.35748,37.379448,24.616257,18.52374,20.647127,13.732691,17.948025,11.661041,14.963802,11.603427,11.362404,9.419299,10.992362,0.4117655,0.44335988,0.36638203,0.3039456,0.41262645,0.3566407,0.47220978,0.41040733,0.46179742,0.511825,0.4623695,0.49731946,0.29818368,0.2923662,0.26869452,0.2167529,0.32752904,0.26552227,0.3297644,0.2939775,0.2915147,0.33058488,0.28958753,0.34104073,reggae
-60.357155,14.585067,-170.86713,107.73833,-1.7606553,46.446262,-0.19452107,24.937529,-10.676091,18.083887,-10.790389,11.160344,-7.2552204,6.207865,-6.4697695,71.6806,31.151926,23.319078,15.128849,18.557426,13.678142,14.133515,10.937973,12.870961,10.600094,10.822102,9.589112,9.919793,0.41527012,0.3624856,0.41755468,0.39484555,0.4418327,0.41194373,0.31759015,0.3131306,0.33323053,0.52992123,0.42169115,0.37743452,0.3009985,0.24889061,0.3385733,0.30706343,0.3161465,0.31945515,0.2441297,0.251008,0.24997137,0.3691159,0.2895159,0.27910635,reggae
-62.34356,14.821881,-184.58191,106.214096,4.0007625,38.70891,8.411527,30.451197,-3.343836,20.298872,-1.5424029,15.916831,-6.5128145,13.191903,-1.7114562,92.13196,34.66407,28.45766,16.63789,23.547527,12.367169,19.476475,11.395944,12.894164,9.79761,10.173584,9.385955,10.34307,0.44407484,0.48700163,0.38909099,0.28376886,0.29650182,0.3842415,0.32903364,0.310899,0.39379796,0.4126094,0.49342608,0.5038592,0.31699726,0.3391243,0.3069666,0.27146757,0.27456832,0.32888746,0.2687531,0.275902,0.30283678,0.32422346,0.33982092,0.34908348,reggae
-60.517326,15.088362,-177.70436,113.62593,2.3215368,35.83068,1.5977854,34.69096,-8.738591,16.28631,-9.326428,14.186761,-2.0729182,13.133842,-7.2501736,77.66148,28.75775,22.286522,18.346827,16.163637,12.355675,16.227386,12.96326,13.416705,11.199401,12.280053,11.467037,11.322911,0.33227932,0.33426112,0.53987294,0.43426457,0.417585,0.33086735,0.34429032,0.3946191,0.31444186,0.3169613,0.30360618,0.3872822,0.27341425,0.23749813,0.3709531,0.30295527,0.3330785,0.2839267,0.27457875,0.35751998,0.282121,0.27758026,0.25698462,0.3309405,reggae
-57.156155,14.4165745,-88.075615,109.439316,-25.164967,40.395287,-8.778362,24.714592,-11.525628,18.510263,-8.291807,17.030918,-8.433275,9.799044,-12.903515,38.983307,21.051493,17.711367,12.392968,11.636101,12.193925,12.174728,8.77237,8.938334,7.9824834,8.631684,7.084456,7.3408937,0.38112664,0.3573668,0.46542668,0.38294336,0.40764904,0.3972418,0.43935433,0.49932328,0.36824355,0.35744476,0.28404066,0.34114665,0.30585098,0.26516962,0.3339891,0.27258158,0.31736043,0.29192516,0.2891505,0.34584522,0.24628207,0.28911904,0.2222895,0.26282814,reggae
-53.942314,15.3240185,-91.452866,98.79366,-23.196144,46.873005,-6.8470936,29.29433,-9.957946,25.666126,-10.203301,19.623262,-8.207197,13.411509,-6.4940577,55.362904,21.719591,18.158482,15.175174,10.572546,11.179079,10.723054,8.61904,8.46409,9.587457,8.568742,7.13869,8.149864,0.45959634,0.534851,0.469669,0.415274,0.45302624,0.40301132,0.38555834,0.37327293,0.4569485,0.55539364,0.4715605,0.4878983,0.2914647,0.31962812,0.2920138,0.27674913,0.29466462,0.2823492,0.29071042,0.26820496,0.2880459,0.32567462,0.2662885,0.30061895,reggae
-55.42731,14.700854,-161.77792,78.69161,-19.243172,55.110035,13.188938,30.961428,-7.0107617,24.29538,-12.827424,21.51842,-13.527458,12.775018,-7.452332,70.059395,30.719467,19.59819,16.007639,14.478356,12.225731,13.305867,10.0355215,11.9175005,11.15305,8.948028,7.8736053,8.222313,0.31983045,0.36472425,0.41509613,0.49917486,0.35869557,0.3798601,0.4527651,0.4006912,0.4545297,0.5086633,0.56280124,0.42575148,0.22940525,0.27064022,0.28912663,0.3490994,0.2409442,0.25576836,0.30849126,0.26775086,0.32162195,0.31358936,0.33339664,0.2848557,reggae
-58.874634,15.644044,-169.15335,110.46,-8.576196,43.884243,0.27497306,26.637417,-14.368148,13.03443,-11.149246,8.130106,-7.692965,10.910648,-8.175922,76.76303,34.862965,22.223736,18.106985,15.671127,11.999972,16.115822,11.386266,12.897259,10.966521,10.147038,8.840706,9.594254,0.41204414,0.33331403,0.38957956,0.3703587,0.30895132,0.38679108,0.2887084,0.32998472,0.24352933,0.29768208,0.4228177,0.40189242,0.34600106,0.28071737,0.33451304,0.32342556,0.28289735,0.35985336,0.26335663,0.33804354,0.22391815,0.27561498,0.33720604,0.2971015,reggae
-61.89467,15.240893,-177.2836,110.989265,-15.664685,36.76746,0.05347869,24.45962,-3.758826,18.421553,-3.3568935,13.789159,-2.0924273,8.60301,-5.9429135,90.28924,31.66905,31.564602,17.345226,19.041317,13.630794,16.283476,13.587831,14.34294,10.322982,9.620138,9.756918,10.269185,0.364401,0.29928762,0.4167632,0.36611775,0.44442165,0.38237384,0.32411465,0.42601618,0.36670697,0.33401805,0.2715052,0.3537265,0.3338751,0.24927315,0.34120524,0.2781788,0.34211394,0.32921162,0.2557937,0.34983274,0.29454476,0.31748384,0.24920753,0.30387175,reggae
-59.875862,15.441951,-171.6201,99.35643,-8.280707,49.61246,1.0821406,31.125254,-7.1390686,15.894791,-1.3649501,12.743275,-5.1949124,11.808011,-5.326039,85.85174,30.382008,25.4311,19.847023,19.570505,13.561885,14.912015,11.704572,13.51616,12.247702,11.081146,10.323486,10.076574,0.3918126,0.38576686,0.4165761,0.37050948,0.47385138,0.42325187,0.46513042,0.40622804,0.29705873,0.3132233,0.36173972,0.5287309,0.3056403,0.28997108,0.32142076,0.2601933,0.34236324,0.3147785,0.31487033,0.3169367,0.24386573,0.2879509,0.28434262,0.36705157,reggae
-61.807926,13.819972,-177.5211,89.96064,4.589546,40.16102,0.1661885,23.184372,-9.906549,12.780389,-7.307859,18.747253,-5.744415,6.1223135,-9.91866,83.266975,31.841469,27.24983,23.152401,17.68921,13.964239,15.242322,12.203946,11.932923,11.533664,11.319138,10.835914,10.127945,0.47804844,0.39084527,0.36026642,0.3314317,0.4523823,0.45815518,0.389797,0.46254954,0.37898356,0.3477215,0.35043004,0.44667816,0.34997776,0.2968065,0.2977731,0.2649774,0.34165236,0.3587413,0.2924085,0.33733997,0.27924126,0.30514795,0.28211334,0.32347536,reggae
-62.415096,14.910074,-256.234,104.23238,-7.269489,56.268623,11.038001,27.324654,5.8307734,17.782099,-1.2737294,14.674843,-3.4666893,10.861863,-2.4603553,95.15197,34.28046,31.344507,16.120436,26.172903,13.672447,13.379521,9.831799,10.441697,9.388259,8.637311,7.2401295,8.174828,0.43370143,0.50056523,0.45334083,0.505074,0.47276273,0.46946353,0.47356692,0.51665336,0.650069,0.51545066,0.46347177,0.3951474,0.3162785,0.347089,0.2465495,0.26506054,0.2734615,0.294893,0.26346374,0.23313622,0.31458092,0.2652509,0.29740107,0.29491532,reggae
-59.601364,14.6469555,-202.04498,111.10007,8.902883,51.81522,1.3010868,30.039167,-4.508269,22.444954,-7.1422396,11.495425,-4.7535367,10.595635,-2.6359398,77.62117,20.068865,31.032804,11.556974,14.1062,10.025784,10.215082,9.813062,8.511989,9.71608,7.733954,7.8525205,7.118501,0.6396756,0.4613943,0.3429614,0.32357863,0.38638088,0.5529164,0.53189266,0.46290544,0.31630206,0.27748942,0.37272993,0.47795823,0.3871917,0.28756547,0.23777206,0.24114297,0.27753493,0.3577,0.2510384,0.26157337,0.21752265,0.23150775,0.25794438,0.2822139,reggae
-61.015675,14.5789995,-239.29301,98.96104,19.215809,50.77966,2.835386,32.239788,-1.4994812,16.72849,-7.4477,16.716438,1.5062221,16.05479,2.8095543,88.5434,34.759262,30.966404,18.195564,21.688799,11.18618,15.041776,8.71198,9.373668,10.3390875,7.5068774,9.453088,8.548115,0.40793037,0.55104834,0.6696712,0.6247256,0.5564547,0.40017003,0.3762211,0.41707438,0.47284847,0.55386573,0.42831722,0.39564988,0.2625207,0.28979555,0.32183647,0.23437066,0.29078326,0.25277716,0.26100856,0.3139208,0.2495704,0.2819088,0.2409799,0.26801014,reggae
-61.655006,14.86618,-226.43794,103.31865,0.11767182,43.954056,10.61883,35.184147,8.42349,21.13107,-3.3074741,15.531951,-3.0139618,11.09414,1.7773509,92.38654,25.60877,31.506554,18.809488,22.833065,16.60694,14.0493765,10.050424,12.022278,9.79033,9.387816,9.5231695,8.010774,0.6489454,0.5207538,0.542712,0.39688778,0.4153626,0.39642012,0.50377023,0.6018973,0.43982393,0.38471207,0.39827564,0.6330826,0.33607945,0.21952508,0.27067885,0.2199218,0.29530054,0.25454003,0.26674914,0.30432594,0.27433166,0.24028665,0.23417045,0.32017845,reggae
-63.165634,14.586265,-243.82346,123.33697,-15.560951,38.889877,6.4969916,25.511032,3.038439,17.18275,-0.21878517,8.9844055,-2.4903057,6.7658305,-3.4475489,69.24933,27.682827,30.903141,22.285751,17.806856,12.777021,11.74306,9.254848,9.324176,9.079102,7.470421,7.7345853,7.074123,0.43022087,0.4374984,0.64719564,0.47680536,0.49230286,0.5220288,0.4187344,0.42544705,0.48940906,0.61090046,0.5003847,0.39117324,0.2556399,0.24609539,0.34787694,0.2351008,0.28626427,0.31968752,0.2665712,0.29230323,0.2586221,0.28956306,0.2986791,0.25209156,reggae
-61.85044,14.453876,-249.37836,111.5012,11.242063,41.338905,-2.8823256,34.554188,0.4282846,22.32778,-9.970537,10.225955,-2.7978444,8.755895,-1.4459743,80.26408,28.536442,37.56873,17.401968,17.227514,15.119727,14.440924,10.363589,9.930787,11.563355,7.976434,8.431303,6.5810328,0.42611507,0.42046207,0.49555227,0.6317949,0.50380266,0.4366094,0.3274074,0.42277277,0.4198214,0.37599114,0.482583,0.41743624,0.32767347,0.28047407,0.23852937,0.35133168,0.2704424,0.2740777,0.22062631,0.3109855,0.31018686,0.2870145,0.2956161,0.2783346,reggae
-63.608017,14.895679,-238.91705,132.32332,-0.101716764,41.223965,2.4205348,19.089249,7.9587035,19.93688,-0.6286634,11.096806,-1.7136825,9.941103,3.0233536,76.67162,28.225056,24.083973,15.474704,15.835927,15.498562,14.049303,9.69342,10.09958,11.153492,8.681245,8.541426,8.115107,0.5477598,0.4600307,0.5595836,0.54423463,0.4765781,0.49745852,0.46969667,0.53965646,0.4633983,0.34910768,0.32421866,0.41469494,0.33073086,0.24968374,0.30843246,0.26834714,0.27479365,0.33707976,0.26454177,0.30977064,0.30430716,0.2402348,0.23965268,0.3061318,reggae
-61.355602,14.726645,-223.38548,114.23247,-4.4119916,40.19879,-5.081045,24.666904,0.7201287,17.045568,-2.362454,11.148086,-3.0845993,6.12361,-5.687236,80.10615,26.575825,24.224504,17.526913,17.622892,15.851781,14.471853,11.427512,10.406472,8.699774,8.8167095,7.6072745,7.186275,0.49226642,0.55162746,0.7257148,0.46036986,0.38299626,0.458869,0.45794216,0.44766304,0.34092423,0.39457202,0.377517,0.41136193,0.29404235,0.23100762,0.31435153,0.2291469,0.24359691,0.30786937,0.3105855,0.31645834,0.23264818,0.24095808,0.27732986,0.31649697,reggae
-63.98032,13.233548,-236.64937,91.68959,1.8816701,45.46816,1.2822042,32.26184,9.052181,19.610586,-5.054305,10.958242,-4.002636,7.531213,-0.330626,74.15531,26.547113,24.628273,13.961199,16.280107,15.101308,17.19318,14.075693,10.578384,12.610749,9.443342,10.103044,10.595656,0.4771115,0.5200573,0.3879723,0.31214073,0.34885603,0.43254817,0.6967398,0.49951583,0.3470962,0.4234842,0.33108762,0.43881196,0.33409193,0.32867196,0.296313,0.26162595,0.26380843,0.22972196,0.3196468,0.26854277,0.1904835,0.29302943,0.24807058,0.3772637,reggae
-62.171165,14.814131,-242.43837,98.31112,-3.8230066,46.033684,3.2677631,29.203753,8.860405,26.99291,4.7140503,13.135102,-0.6497424,12.060079,3.0021534,102.481125,24.332834,28.184216,17.29253,21.583397,13.709209,13.6926365,13.50758,11.067512,11.129278,9.891424,9.592996,8.917367,0.5248556,0.5161735,0.5787064,0.534212,0.5183138,0.42779228,0.42918792,0.4686199,0.56189746,0.5803932,0.539825,0.5353356,0.31106701,0.2766019,0.3281787,0.25223693,0.28462043,0.25374582,0.26652208,0.27045643,0.30187747,0.30511963,0.28822735,0.30530024,reggae
-63.31823,14.38126,-239.98526,108.75728,-8.20498,32.188335,-8.809299,18.639706,-4.6758137,15.522413,-3.7181504,14.518619,-4.7976046,6.4072747,-2.9404173,90.98142,25.630049,34.208675,15.573982,15.053659,15.532931,14.536731,14.199236,12.328471,14.079104,12.988111,14.14993,11.206226,0.24541,0.26096815,0.26720026,0.35393062,0.47562256,0.44936833,0.52789974,0.5046996,0.4926504,0.34406772,0.26187748,0.30291286,0.28351483,0.28928187,0.2919851,0.29385042,0.35363585,0.2942459,0.30747217,0.31880286,0.36122316,0.3030523,0.24065588,0.30881438,reggae
-68.91405,13.222635,-300.45297,99.25205,53.02273,43.22858,18.889399,24.840746,-7.9489446,22.167063,1.7830758,24.789505,8.39287,20.708574,2.8050375,109.09536,32.970306,47.11552,22.393646,18.400574,14.079421,13.690112,10.473447,8.4348135,9.288272,8.912751,8.947656,7.846653,0.54722977,0.5944222,0.50656897,0.49247015,0.46794125,0.480928,0.52742016,0.52212465,0.48712772,0.5170312,0.45568678,0.49203825,0.3287446,0.29439345,0.27392212,0.29132402,0.2724659,0.32915568,0.32889462,0.31977808,0.2647073,0.31443083,0.28376925,0.32173154,reggae
-62.20543,16.06036,-296.146,93.16974,-31.418371,29.494478,-18.943125,1.9469972,-19.490215,-6.2390714,-24.01616,-7.1000204,-14.198106,3.28073,-10.582574,118.690056,39.592487,25.015648,30.037014,18.858458,18.822157,17.290222,14.423701,11.908548,10.762511,14.552803,14.20393,15.231549,0.19712079,0.27935228,0.35516357,0.36602077,0.33771405,0.321798,0.3975653,0.39677015,0.19390824,0.2712917,0.25633165,0.2571266,0.21998732,0.28415868,0.31084627,0.32544142,0.31947875,0.3292379,0.3488009,0.35879564,0.17996007,0.31315303,0.26150915,0.30691436,reggae
-55.74842,13.899972,-177.4196,89.65582,9.641186,65.465866,-0.9979088,15.532968,8.030998,16.351896,0.27241844,2.6379747,2.8926408,0.64667565,2.585583,69.83709,32.113796,27.033955,17.408575,18.092497,14.943088,11.469558,9.778554,9.44983,10.637359,9.596948,8.141236,8.255398,0.39353767,0.32603294,0.3523554,0.29914135,0.3154848,0.4138337,0.28346753,0.259607,0.309927,0.4490717,0.6395825,0.44323456,0.314464,0.26979157,0.30204818,0.26125646,0.26398277,0.35498837,0.2322968,0.20204179,0.25488803,0.29907832,0.3665442,0.27019092,reggae
-57.082355,12.47136,-174.87035,79.32584,-24.305244,17.970098,24.48427,15.731204,7.4711018,4.228036,3.9252236,4.808934,2.7649367,1.7253923,-2.3426092,62.632183,24.782734,27.950705,18.900196,16.14793,11.241841,12.6923065,9.87947,9.604276,9.629364,9.254204,8.191162,8.95344,0.4612222,0.46801758,0.48480007,0.4113676,0.4282002,0.31353092,0.43808836,0.46304655,0.41534045,0.5072562,0.40036744,0.4117581,0.3337027,0.2875046,0.31510592,0.2563285,0.2821425,0.2237354,0.3021626,0.2998133,0.26390266,0.30828255,0.24185845,0.29006168,reggae
-61.415108,15.654794,-164.6387,142.70459,-41.48605,41.217545,16.174034,-5.580435,7.6316433,5.6135707,0.7995733,-10.47463,-2.337159,-0.4905388,-3.068359,58.3405,19.429096,17.999075,10.141684,15.660377,11.503561,8.077988,8.529702,7.3815293,8.741941,8.736929,7.4199195,7.164094,0.61619604,0.2477908,0.22486055,0.26706448,0.4925625,0.43081635,0.32661974,0.48527527,0.22732739,0.2225176,0.1414866,0.3344516,0.3561559,0.16474977,0.20450568,0.20178239,0.31814045,0.3553111,0.19582796,0.35309276,0.1763864,0.26015377,0.14739679,0.2338993,reggae
-50.63182,11.951298,-104.17264,83.90963,18.852968,28.91025,10.622362,9.324545,9.320574,6.5280514,3.0035243,2.485452,2.7980242,-0.19782683,3.1041367,61.922222,27.684776,22.22142,16.842402,12.984469,12.762417,12.64097,11.350233,10.208578,10.21644,7.780844,7.5163426,6.351342,0.42045283,0.3964285,0.5055896,0.65810794,0.4698927,0.38308722,0.34137753,0.5060252,0.46536738,0.38185516,0.47909883,0.38329357,0.30914614,0.25825283,0.2491916,0.33171362,0.25518167,0.2419559,0.21982273,0.30009744,0.29274073,0.25071138,0.28961548,0.25324944,reggae
-42.602036,11.204271,-120.34942,16.420616,25.026825,37.23861,9.279794,13.024576,3.2330549,5.9783425,4.0861917,1.715049,1.9000337,2.675162,2.0213578,78.220825,29.585493,32.307156,21.329294,15.00183,11.563135,13.802804,10.020836,10.188823,9.578574,9.934428,8.122103,7.926465,0.48506287,0.44783327,0.47293788,0.45782244,0.5116196,0.5171608,0.3769999,0.4008122,0.34942865,0.47439593,0.5456984,0.45279938,0.3136009,0.27842087,0.2860693,0.28009063,0.28123254,0.29362625,0.22666338,0.27803448,0.21585958,0.29148936,0.31798926,0.27754316,reggae
-54.174046,12.008593,-169.06036,79.51625,15.222343,42.739277,7.678778,17.028757,-5.9828863,0.5391211,0.05804505,-0.95936865,0.8281724,-1.5911511,-2.8918557,54.802963,27.20083,20.889046,18.198008,13.302822,10.057138,10.6815605,8.341969,8.626139,9.403385,8.890422,7.4362154,7.802785,0.41269913,0.36188692,0.31939146,0.38007373,0.28056404,0.28577074,0.32044277,0.24225855,0.26325125,0.23761924,0.36483166,0.42442492,0.33242247,0.3211441,0.29939854,0.35336715,0.27982548,0.30796346,0.327229,0.2604182,0.306265,0.2147776,0.33690083,0.3893018,reggae
-53.979237,13.095853,-140.33405,69.64921,-9.967761,52.15115,3.2525928,4.558453,-3.4963846,2.9177582,-6.5630174,-2.6553156,-1.734528,-6.9452734,-5.833263,64.246346,33.08376,25.195015,20.65395,17.87962,12.248795,13.557457,12.519247,12.0793,11.449741,10.007782,9.800935,9.235154,0.40896645,0.3212952,0.37087527,0.3053288,0.3172096,0.38901997,0.3489194,0.46874684,0.34850225,0.29395717,0.24559957,0.2913019,0.34876084,0.27579296,0.3503045,0.2776349,0.2649559,0.33286983,0.2629118,0.37520134,0.29383773,0.2851609,0.24842261,0.2659815,reggae
-50.7332,13.214854,-123.699974,66.21001,8.186225,49.73067,8.534511,25.871933,-5.3876905,12.882779,-2.5431156,6.808867,-3.5663369,7.638637,-2.051774,62.225887,31.917734,21.78272,17.183933,15.075243,13.9112425,12.884928,9.832872,8.517426,8.961049,8.640028,8.095564,7.373572,0.3138307,0.3176025,0.43824768,0.30910444,0.26642248,0.39065745,0.43060955,0.571782,0.47362357,0.3518603,0.46483082,0.35270134,0.27626327,0.28102186,0.3220864,0.22400305,0.25129306,0.31818154,0.31050158,0.3453053,0.28869435,0.24563493,0.35483092,0.25409752,reggae
-52.565746,11.763211,-121.542076,89.58558,23.789019,32.782005,8.866975,-2.6041198,6.6343856,1.7822745,-2.9385777,-3.0915277,-0.6919336,-5.426301,-6.5422587,64.128845,27.18506,20.831884,18.303009,11.801469,10.671115,9.01441,7.431335,7.442393,7.564651,6.673782,6.4702168,6.61875,0.49921012,0.484451,0.39482626,0.5203185,0.38373232,0.31028724,0.25222325,0.32612905,0.38486338,0.24718785,0.29251862,0.33985332,0.33300948,0.30744597,0.2516099,0.3632991,0.2641887,0.2968912,0.22961757,0.26383418,0.30202183,0.21749105,0.2742172,0.25215086,reggae
-52.45559,13.475698,-104.97809,66.4201,-2.3114858,24.598465,8.404794,6.7628636,1.679236,5.180796,1.047926,2.190361,2.947371,4.5740833,4.2007256,73.33723,43.84881,20.8689,18.169437,13.671664,14.100173,13.196206,12.5704155,11.906077,10.04217,9.01644,8.006823,9.373103,0.4378486,0.47753462,0.45184448,0.5551209,0.46533638,0.38269615,0.46141034,0.38541347,0.39122725,0.34505758,0.53162175,0.6386931,0.25055113,0.27850017,0.26656905,0.31984705,0.30421248,0.26903757,0.29024726,0.26667827,0.25929138,0.21266194,0.27849525,0.32190952,reggae
-48.309734,11.197207,-154.95244,-1.4715779,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.4968066,9.778132,10.906738,2.17726,77.91916,50.26097,27.681189,19.937193,13.613487,10.161032,11.413474,11.949489,8.288815,9.614759,7.7295804,7.6212707,8.08243,0.5589649,0.50191957,0.5313608,0.6005165,0.60981184,0.5380033,0.530797,0.50649923,0.5418422,0.5199795,0.6215652,0.7752905,0.2037175,0.24678262,0.28772128,0.3325936,0.29088768,0.25222075,0.22384201,0.23310226,0.2939352,0.3068948,0.19939066,0.21068077,reggae
-50.074944,10.608127,-85.34025,60.93964,34.792564,19.793852,16.717466,7.9690666,9.302311,11.351191,1.3844682,-0.083008565,6.4046226,3.6226323,5.658961,57.45294,34.28893,24.3866,20.471384,18.25582,14.207366,11.455954,10.879576,11.636124,9.48722,9.608523,8.540671,9.085891,0.44598833,0.57575303,0.48912558,0.49555242,0.6392692,0.66397727,0.63211006,0.5147055,0.43661267,0.38816118,0.3472505,0.39591032,0.25674084,0.2744685,0.25602067,0.2588425,0.29150942,0.28952453,0.31185523,0.29441655,0.25525823,0.24961047,0.23161824,0.27265254,reggae
-64.861206,13.581125,-251.33118,105.8357,2.1622982,32.47585,16.535755,8.277351,10.350332,5.496451,0.8677849,8.342783,-0.62853765,9.887255,-1.8475657,87.324394,34.706203,34.804417,16.876318,15.811413,12.095592,11.823589,9.685568,10.011928,8.560433,9.395936,8.346145,7.969657,0.44155037,0.46754602,0.5610447,0.512253,0.52828664,0.47587,0.38675642,0.41467303,0.4181906,0.50023866,0.44367942,0.4814818,0.27606514,0.27327177,0.3419747,0.31684658,0.31033903,0.3049296,0.23380914,0.27436244,0.27287257,0.33886904,0.27092645,0.3040403,reggae
